F138/STER      |SYN. SET FAMILY RING    |  101.50|   62.64|   2.50|  28.80|STE|  |  0.000|    0.00|  3.732|  15.59|   5.25|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|3,4,5 STONES ARE 3MM STER 7300|6+7 STONES ARE 2.5MM $AD|F01|3|  0.000|  101.50|20260305|00000000
F140-GEN/10K   |10K GEN. SET FAMILY RING|  667.00|  411.64|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  667.00|20260305|00000000
F140-GEN/14K   |14K GEN.SET FAMILY RING | 1013.75|  625.72|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000| 1013.75|20260305|00000000
F140-GEN/STER  |GEN. SET FAMILY RING    |  128.00|   78.89|   2.50|  28.80|STE|  |  0.000|    0.00|  3.492|  14.59|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  128.00|20260305|00000000
F140/10K       |10K SYN. SET FAMILY RING|  637.25|  393.34|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |    1 |      |      |    1 |    1 |      |      |      |    2 |50|  0.00|STER=79.25 2023 added 20      |                        |F01|3|  0.000|  637.25|20260305|00000000
F140/14K       |14K SYN.SET FAMILY RING |  984.25|  607.42|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |    1 |      |50|  0.00|                              |                        |F01|3|  0.000|  984.25|20260305|00000000
F140/STER      |Sterling set Family Ring|  120.25|   74.16|   2.50|  40.00|STE|R |  0.000|    0.00|  4.060|  16.96|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  1.000|  120.25|20260305|00000000
F142/10K       |10K SYN. SET FAMILY RING|  794.50|  490.31|   2.50|   8.80|10K|  |  5.130|  464.16|  0.000|   0.00|   4.35|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |3.0MM, 2-6 2.5MM        |F01|3|  0.000|  794.50|20260305|00000000
F142/STER      |SYN. SET FAMILY RING    |  104.75|   64.59|   2.50|  28.80|STE|  |  0.000|    0.00|  4.412|  18.44|   4.35|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  104.75|20260305|00000000
F143/10K       |DISCONTINUED            |  983.50|  607.03|   2.50|   8.80|10K|  |  6.420|  580.88|  0.000|   0.00|   4.35|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  983.50|20260305|00000000
F148/10K       |DISCONTINUED            |  637.75|  393.53|   2.50|   8.80|10K|  |  4.030|  364.63|  0.000|   0.00|   7.10|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  637.75|20260305|00000000
F150/10K       |DISCONTINUED            |  637.25|  393.34|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  637.25|20260305|00000000
F1528-GEN/10K  |10K GEN. SET FAMILY RING|  716.75|  442.41|   2.50|   8.80|10K|  |  4.400|  398.11|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  716.75|20260305|00000000
F1528-GEN/14K  |14K GEN. SET FAMILY RING| 1091.75|  673.85|   2.50|   8.80|14K|  |  4.970|  629.55|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000| 1091.75|20260305|00000000
F1528-GEN/STER |GEN. SET FAMILY RING    |  130.00|   80.11|   2.50|  28.80|STE|  |  0.000|    0.00|  3.784|  15.81|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  130.00|20260305|00000000
F1528/10K      |10K SYN. SET FAMILY RING|  687.25|  424.11|   2.50|   8.80|10K|  |  4.400|  398.11|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  687.25|20260305|00000000
F1528/14K      |14K SYN. SET FAMILY RING| 1062.25|  655.55|   2.50|   8.80|14K|  |  4.970|  629.55|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000| 1062.25|20260305|00000000
F1528/STER     |SYN. SET FAMILY RING    |  100.25|   61.81|   2.50|  28.80|STE|  |  0.000|    0.00|  3.784|  15.81|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  100.25|20260305|00000000
F1899-GEN/10K  |10K GEN. SET FAMILY RING|  274.25|  169.22|   2.50|   8.80|10K|  |  1.400|  126.67|  0.000|   0.00|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  274.25|20260305|00000000
F1899-GEN/14K  |14K GEN. SET FAMILY RING|  393.25|  242.68|   2.50|   8.80|14K|  |  1.580|  200.13|  0.000|   0.00|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  393.25|20260305|00000000
F1899-GEN/STER |GEN. SET FAMILY RING    |  109.50|   67.58|   2.50|  28.80|STE|  |  0.000|    0.00|  1.204|   5.03|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  109.50|20260305|00000000
F1899/10K      |10K SYN. SET FAMILY RING|  245.75|  151.62|   2.50|   8.80|10K|  |  1.400|  126.67|  0.000|   0.00|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  245.75|20260305|00000000
F1899/14K      |14K SYN. SET FAMILY RING|  364.75|  225.08|   2.50|   8.80|14K|  |  1.580|  200.13|  0.000|   0.00|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  364.75|20260305|00000000
F1899/STER     |SYN. SET FAMILY RING    |   81.00|   49.98|   2.50|  28.80|STE|  |  0.000|    0.00|  1.204|   5.03|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   81.00|20260305|00000000
F1913-GEN/10K  |10K GEN.SET FAMILY RING |  445.75|  275.02|   2.50|   8.80|10K|  |  2.550|  230.72|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  445.75|20260305|00000000
F1913-GEN/14K  |14K GEN. SET FAMILY RING|  663.00|  409.11|   2.50|   8.80|14K|  |  2.880|  364.81|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  663.00|20260305|00000000
F1913-GEN/STER |GEN.SET FAMILY RING     |  119.25|   73.46|   2.50|  28.80|STE|  |  0.000|    0.00|  2.193|   9.16|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  119.25|20260305|00000000
F1913/10K      |10K SYN. SET FAMILY RING|  412.50|  254.62|   2.50|   8.80|10K|  |  2.550|  230.72|  0.000|   0.00|   3.60|   0.00|   9.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  412.50|20260305|00000000
F1913/14K      |14K SYN. SET FAMILY RING|  629.75|  388.71|   2.50|   8.80|14K|  |  2.880|  364.81|  0.000|   0.00|   3.60|   0.00|   9.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  629.75|20260305|00000000
F1913/STER     |SYN. SET FAMILY RING    |   86.00|   53.06|   2.50|  28.80|STE|  |  0.000|    0.00|  2.193|   9.16|   3.60|   0.00|   9.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   86.00|20260305|00000000
F1CJG-GEN/10K  |10K GEN.SET FAMILY RING |  639.25|  381.79|   2.50|   8.80|10K|  |  3.730|  337.49|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING SOLD EXCLUSIVE TO |CANADIAN JLRY. GROUP    |F20|3|  0.000|  639.25|20260305|00000000
F1CJG-GEN/14K  |14K GEN.SET FAMILY RING |  967.00|  577.59|   2.50|   8.80|14K|  |  4.210|  533.29|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING SOLD EXCLUSIVE TO |CANADIAN JLRY. GROUP    |F20|3|  0.000|  967.00|20260305|00000000
F1CJG-GEN/STER |GEN.SET FAMILY RING     |  130.25|   77.70|   2.50|  28.80|STE|  |  0.000|    0.00|  3.208|  13.40|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING SOLD EXCLUSIVE TO |CANADIAN JLRY. GROUP    |F20|3|  0.000|  130.25|20260305|00000000
F1CJG/10K      |10K SYN. SET FAMILY RING|  608.50|  363.49|   2.50|   8.80|10K|  |  3.730|  337.49|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING EXCLUSIVE TO      |CANADIAN JLRY. GROUP.   |F01|3|  0.000|  608.50|20260305|00000000
F1CJG/14K      |14K SYN. SET FAMILY RING|  936.25|  559.29|   2.50|   8.80|14K|  |  4.210|  533.29|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING SOLD EXCLUSIVE TO |CANADIAN JLRY GROUP     |F01|3|  0.000|  936.25|20260305|00000000
F1CJG/STER     |SYN. SET FAMILY RING    |   99.50|   59.40|   2.50|  28.80|STE|  |  0.000|    0.00|  3.208|  13.40|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |55|  0.00|FAMILY RING EXCLUSIVE TO      |CANADIAN JLRY. GROUP.   |F01|3|  0.000|   99.50|20260305|00000000
F2-DOZ/GF      |FASTENERS (PER DOZEN)   |    5.00|    2.95|   0.00|   2.95|GF |  |  0.000|    0.00|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Y20|8|  0.000|    5.00|20260305|00000000
F2-DOZ/STER    |FASTENERS (PER DOZEN)   |    5.00|    2.95|   0.00|   2.95|STE|R |  0.000|    0.00|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Y30|8|  0.000|    5.00|20260305|00000000
F2/GF          |FASTENER                |    0.50|    0.25|   0.00|   0.25|GF |  |  0.000|    0.00|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Y20|8|  0.000|    0.50|20260305|00000000
F2/STER        |FASTENER                |    0.50|    0.30|   0.00|   0.30|STE|R |  0.000|    0.00|  0.000|   0.00|   0.00|   0.00|   0.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |Y30|8|  0.000|    0.50|20260305|00000000
F2502-GEN/10K  |10K GEN. SET FAMILY RING|  667.00|  411.64|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  667.00|20260305|00000000
F2502-GEN/14K  |14K GEN. SET FAMILY RING| 1013.75|  625.72|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000| 1013.75|20260305|00000000
F2502-GEN/STER |GEN. SET FAMILY RING    |  128.00|   78.89|   2.50|  28.80|STE|  |  0.000|    0.00|  3.492|  14.59|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  128.00|20260305|00000000
F2502/10K      |10K SYN. SET FAMILY RING|  637.25|  393.34|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  637.25|20260305|00000000
F2502/14K      |14K SYN. SET FAMILY RING|  984.25|  607.42|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  984.25|20260305|00000000
F2502/STER     |SYN. SET FAMILY RING    |   98.25|   60.59|   2.50|  28.80|STE|  |  0.000|    0.00|  3.492|  14.59|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   98.25|20260305|00000000
F2503-GEN/10K  |10K GEN. SET FAMILY RING|  667.00|  411.64|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  667.00|20260305|00000000
F2503-GEN/14K  |14K GEN. SET FAMILY RING| 1013.75|  625.72|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000| 1013.75|20260305|00000000
F2503-GEN/STER |GEN. SET FAMILY RING    |  128.00|   78.89|   2.50|  28.80|STE|  |  0.000|    0.00|  3.492|  14.59|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  128.00|20260305|00000000
F2503/10K      |10K SYN. SET FAMILY RING|  637.25|  393.34|   2.50|   8.80|10K|  |  4.060|  367.34|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  637.25|20260305|00000000
F2503/14K      |14K SYN. SET FAMILY RING|  984.25|  607.42|   2.50|   8.80|14K|  |  4.590|  581.42|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  984.25|20260305|00000000
F2503/STER     |SYN. SET FAMILY RING    |   98.25|   60.59|   2.50|  28.80|STE|  |  0.000|    0.00|  3.492|  14.59|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   98.25|20260305|00000000
F2504-GEN/10K  |10K GEN. SET FAMILY RING|  523.00|  322.74|   2.50|   8.80|10K|  |  3.000|  271.44|  0.000|   0.00|  32.00|   0.00|   8.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  523.00|20260305|00000000
F2504-GEN/14K  |14K GEN. SET FAMILY RING|  779.00|  480.71|   2.50|   8.80|14K|  |  3.390|  429.41|  0.000|   0.00|  32.00|   0.00|   8.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  779.00|20260305|00000000
F2504-GEN/STER |GEN. SET FAMILY RING    |  133.00|   82.08|   2.50|  28.80|STE|  |  0.000|    0.00|  2.580|  10.78|  32.00|   0.00|   8.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  133.00|20260305|00000000
F2504/10K      |10K SYN.4-STONE  RING   |  472.75|  291.74|   2.50|   8.80|10K|  |  3.000|  271.44|  0.000|   0.00|   3.00|   0.00|   6.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |4 STONES ONLY           |F01|3|  0.000|  472.75|20260305|00000000
F2504/14K      |14K SYN. SET FAMILY RING|  728.75|  449.71|   2.50|   8.80|14K|  |  3.390|  429.41|  0.000|   0.00|   3.00|   0.00|   6.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  728.75|20260305|00000000
F2504/STER     |SYN.4-STONE  RING       |   82.75|   51.08|   2.50|  28.80|STE|  |  0.000|    0.00|  2.580|  10.78|   3.00|   0.00|   6.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |4 STONES ONLY           |F01|3|  0.000|   82.75|20260305|00000000
F2505/10K      |DISCONTINUED            |  688.75|  425.13|   2.50|   8.80|10K|  |  4.350|  393.58|  0.000|   0.00|   6.75|   0.00|  13.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  688.75|20260305|00000000
F2506-GEN/10K  |10K GEN. SET FAMILY RING|  458.00|  282.60|   2.50|  11.80|10K|  |  2.620|  237.05|  0.000|   0.00|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  458.00|20260305|00000000
F2506-GEN/14K  |14K GEN. SET FAMILY RING|  681.25|  420.50|   2.50|  11.80|14K|  |  2.960|  374.95|  0.000|   0.00|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  681.25|20260305|00000000
F2506-GEN/STER |GEN. SET FAMILY RING    |  121.50|   74.96|   2.50|  31.80|STE|  |  0.000|    0.00|  2.253|   9.41|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  121.50|20260305|00000000
F2506/10K      |10K SYN. SET FAMILY RING|  429.50|  265.00|   2.50|  11.80|10K|  |  2.620|  237.05|  0.000|   0.00|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  429.50|20260305|00000000
F2506/14K      |14K SYN. SET FAMILY RING|  652.75|  402.90|   2.50|  11.80|14K|  |  2.960|  374.95|  0.000|   0.00|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  652.75|20260305|00000000
F2506/STER     |SYN. SET FAMILY RING    |   93.00|   57.36|   2.50|  31.80|STE|  |  0.000|    0.00|  2.253|   9.41|   3.15|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   93.00|20260305|00000000
F2507-GEN/10K  |10K GEN. SET FAMILY RING|  444.00|  273.96|   2.50|   8.80|10K|  |  2.430|  219.86|  0.000|   0.00|  28.80|   0.00|  14.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  444.00|20260305|00000000
F2507-GEN/14K  |14K GEN. SET FAMILY RING|  652.00|  402.45|   2.50|   8.80|14K|  |  2.750|  348.35|  0.000|   0.00|  28.80|   0.00|  14.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  652.00|20260305|00000000
F2507-GEN/STER |GEN. SET FAMILY RING    |  134.25|   82.83|   2.50|  28.80|STE|  |  0.000|    0.00|  2.090|   8.73|  28.80|   0.00|  14.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  134.25|20260305|00000000
F2507/10K      |10K SYN. SET FAMILY RING|  404.50|  249.66|   2.50|   8.80|10K|  |  2.430|  219.86|  0.000|   0.00|   5.00|   0.00|  13.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |STER   68.75 # ADDED    |F01|3|  0.000|  404.50|20260305|00000000
F2507/14K      |14K SYN. SET FAMILY RING|  612.75|  378.15|   2.50|   8.80|14K|  |  2.750|  348.35|  0.000|   0.00|   5.00|   0.00|  13.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  612.75|20260305|00000000
F2507/STER     |SYN. SET FAMILY RING    |   95.00|   58.53|   2.50|  28.80|STE|  |  0.000|    0.00|  2.090|   8.73|   5.00|   0.00|  13.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |STER   68.75 # ADDED    |F01|3|  0.000|   95.00|20260305|00000000
F2508-GEN/10K  |10K GEN. SET FAMILY RING|  416.25|  256.92|   2.50|   8.80|10K|  |  2.350|  212.62|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  416.25|20260305|00000000
F2508-GEN/14K  |14K GEN. SET FAMILY RING|  617.75|  381.24|   2.50|   8.80|14K|  |  2.660|  336.94|  0.000|   0.00|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  617.75|20260305|00000000
F2508-GEN/STER |GEN. SET FAMILY RING    |  118.00|   72.74|   2.50|  28.80|STE|  |  0.000|    0.00|  2.021|   8.44|  23.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  118.00|20260305|00000000
F2508/10K      |10K SYN. SET FAMILY RING|  386.75|  238.62|   2.50|   8.80|10K|  |  2.350|  212.62|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  386.75|20260305|00000000
F2508/14K      |14K SYN. SET FAMILY RING|  588.00|  362.94|   2.50|   8.80|14K|  |  2.660|  336.94|  0.000|   0.00|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  588.00|20260305|00000000
F2508/STER     |SYN. SET FAMILY RING    |   88.25|   54.44|   2.50|  28.80|STE|  |  0.000|    0.00|  2.021|   8.44|   4.20|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   88.25|20260305|00000000
F2509-GEN/10K  |10K GEN. SET FAMILY RING|  392.50|  242.26|   2.50|   8.80|10K|  |  2.000|  180.96|  0.000|   0.00|  40.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  392.50|20260305|00000000
F2509-GEN/14K  |14K GEN. SET FAMILY RING|  563.25|  347.57|   2.50|   8.80|14K|  |  2.260|  286.27|  0.000|   0.00|  40.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  563.25|20260305|00000000
F2509-GEN/STER |GEN. SET FAMILY RING    |  143.50|   88.48|   2.50|  28.80|STE|  |  0.000|    0.00|  1.720|   7.18|  40.00|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  143.50|20260305|00000000
F2509/10K      |10K SYN. SET FAMILY RING|  337.00|  208.01|   2.50|   8.80|10K|  |  2.000|  180.96|  0.000|   0.00|   5.25|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|  337.00|20260305|00000000
F2509/14K      |14K SYN. SET FAMILY RING|  507.75|  313.32|   2.50|   8.80|14K|  |  2.260|  286.27|  0.000|   0.00|   5.25|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  507.75|20260305|00000000
F2509/STER     |SYN. SET FAMILY RING    |   88.00|   54.23|   2.50|  28.80|STE|  |  0.000|    0.00|  1.720|   7.18|   5.25|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F01|3|  0.000|   88.00|20260305|00000000
F2512-GEN/10K  |10K GEN. SET FAMILY RING|  263.25|  162.47|   2.50|   8.80|10K|  |  1.400|  126.67|  0.000|   0.00|  14.50|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  263.25|20260305|00000000
F2512-GEN/14K  |14K GEN. SET FAMILY RING|  382.25|  235.93|   2.50|   8.80|14K|  |  1.580|  200.13|  0.000|   0.00|  14.50|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F20|3|  0.000|  382.25|20260305|00000000
F2512-GEN/STER |GEN. SET FAMILY RING    |   98.75|   60.83|   2.50|  28.80|STE|  |  0.000|    0.00|  1.204|   5.03|  14.50|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|   98.75|20260305|00000000
F2512/10K      |10K SYN.SET FAMILY RING |  245.25|  151.27|   2.50|   8.80|10K|  |  1.400|  126.67|  0.000|   0.00|   2.80|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |STER=47.50              |F01|3|  0.000|  245.25|20260305|00000000
F2512/14K      |14K SYN. SET FAMILY RING|  364.25|  224.73|   2.50|   8.80|14K|  |  1.580|  200.13|  0.000|   0.00|   2.80|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|                              |                        |F01|3|  0.000|  364.25|20260305|00000000
F2512/STER     |SYN.SET FAMILY RING     |   80.50|   49.63|   2.50|  28.80|STE|  |  0.000|    0.00|  1.204|   5.03|   2.80|   0.00|  10.50|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |STER=47.50              |F01|3|  0.000|   80.50|20260305|00000000
F2513-GEN/10K  |10K GEN. SET FAMILY RING|  472.25|  291.37|   2.50|   8.80|10K|  |  2.750|  248.82|  0.000|   0.00|  21.25|   0.00|  10.00|      |      |      |      |      |      |      |      |      |      |      |      |50|  0.00|MAT.COST-BOX                  |                        |F20|3|  0.000|  472.25|20260305|00000000
