Invoice,Customer,Item,Period,TransDate,Name,Amount,Quantity,Cost,Salesman,OrderBy,Terms
599644,MOS175,DT98SM/STERB,20151130,9Y201511,9*BEN MOSS (HEAD OFFIC,175000003,300000,001000001,55,90,0
599644,MOS175,,20151130,9 201511,9*BEN MOSS (HEAD OFFIC,175000001,850000,000000000,00,00,0
599645,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,380000000,281000,000000000,00,00,0
599645,CJG130,CJ-P/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,380000003,775000,001000001,32,00,0
599645,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,380000001,850000,000000000,00,00,0
599646,OSL380,,20151130,9 201511,9*OSLUND JEWELLERS,380000002,685000,000000000,00,03,9
599646,OSL380,CLAS.LG/10K,20151130,9Y201511,9*OSLUND JEWELLERS,380000051,800000,001000030,77,53,9
599646,OSL380,SCHBRO1,20151130,9Y201511,9*OSLUND JEWELLERS,380000000,000000,001000000,00,03,9
599646,OSL380,,20151130,9 201511,9*OSLUND JEWELLERS,380000001,900000,000000000,00,03,9
599647,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,439000004,297000,000000000,00,00,0
599647,CJG130,CJ-P/ALLOY,20151130,9Y201511,9THE CANADIAN JLRY. GR,439000031,200000,024000014,76,00,0
599647,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,439000001,850000,000000000,00,00,0
599648,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,439000001,638000,000000000,00,00,0
599648,CJG130,CLAS.LG/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,439000012,600000,001000006,54,00,0
599649,SCO453,,20151130,9 201511,9*SCOTT'S LTD.,453000002,708000,000000000,00,03,5
599649,SCO453,FF4/10K,20151130,9Y201511,9*SCOTT'S LTD.,453000052,300000,001000031,66,03,5
599649,SCO453,,20151130,9 201511,9*SCOTT'S LTD.,453000001,850000,000000000,00,03,5
599650,STE498,,20151130,9 201511,9*STEPHEN'S JLRS,498000001,227000,000000000,00,00,0
599650,STE498,14F---45/STER,20151130,9Y201511,9*STEPHEN'S JLRS,498000000,800000,001000000,49,30,0
599650,STE498,T5/STER,20151130,9Y201511,9*STEPHEN'S JLRS,498000007,350000,001000004,39,00,0
599650,STE498,,20151130,9 201511,9*STEPHEN'S JLRS,498000001,285000,000000000,00,00,0
599651,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,499000003,485000,000000000,00,02,4
599651,CJG130,C27/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000001,975000,001000001,20,62,4
599651,CJG130,ENGRAVING,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000000,190000,001000000,00,02,4
599651,CJG130,CLAS.SM/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000009,300000,001000004,50,32,4
599651,CJG130,13R---70/GF,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000002,950000,002000001,54,82,4
599651,CJG130,20F---60/GF,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000004,800000,003000002,94,02,4
599651,CJG130,20F---75/GF,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000003,900000,002000002,38,62,4
599651,CJG130,20F-30B/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,499000001,775000,001000000,42,52,4
599652,APP020,,20151130,9 201511,9*APPELT'S JLRY. LTD.,020000001,183000,000000000,00,03,5
599652,APP020,1877/10K,20151130,9Y201511,9*APPELT'S JLRY. LTD.,020000014,400000,001000008,26,53,5
599652,APP020,3B/GF,20151130,9Y201511,9*APPELT'S JLRY. LTD.,020000007,350000,001000004,37,73,5
599652,APP020,,20151130,9 201511,9*APPELT'S JLRY. LTD.,020000001,900000,000000000,00,03,5
599653,BAK034,,20151130,9 201511,9*BAKELAAR LTD,034000000,189000,000000000,00,00,0
599653,BAK034,FAMBRO1,20151130,9Y201511,9*BAKELAAR LTD,034000000,000000,001000000,00,00,0
599653,BAK034,SCHBRO1,20151130,9Y201511,9*BAKELAAR LTD,034000000,000000,001000000,00,00,0
599653,BAK034,,20151130,9 201511,9*BAKELAAR LTD,034000001,450000,000000000,00,00,0
599654,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,229000001,661000,000000000,00,00,0
599654,CHM130,CLAS.MD.M/STER,20151130,9Y201511,9CHARM JEWELLERY LTD.,229000010,930000,001000005,78,90,0
599654,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,229000001,850000,000000000,00,00,0
599655,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,129000001,789000,000000000,00,00,0
599655,CHM130,CLAS.MD.M/STER,20151130,9Y201511,9CHARM JEWELLERY LTD.,129000010,930000,001000005,78,90,0
599655,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,129000001,850000,000000000,00,00,0
599656,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,232000001,362000,000000000,00,00,0
599656,CHM130,S300RL/10KW,20151130,9Y201511,9CHARM JEWELLERY LTD.,232000008,624000,001000004,95,30,0
599656,CHM130,,20151130,9 201511,9CHARM JEWELLERY LTD.,232000001,850000,000000000,00,00,0
599657,ELG155,,20151130,9 201511,9*ELGIN LTD.,155000017,899000,000000000,00,04,5
599657,ELG155,C64MA/10K,20151130,9Y201511,9*ELGIN LTD.,155000039,575000,001000023,80,94,5
599657,ELG155,5097L/14K,20151130,9Y201511,9*ELGIN LTD.,155000032,675000,001000019,54,14,5
599657,ELG155,6T18M/14K,20151130,9Y201511,9*ELGIN LTD.,155000043,725000,001000026,35,94,5
599657,ELG155,1120C-45/GF,20151130,9Y201511,9*ELGIN LTD.,155000000,450000,001000000,26,74,5
599657,ELG155,1120C-45/GF,20151130,9Y201511,9*ELGIN LTD.,155000000,900000,002000000,53,44,5
599657,ELG155,1120C-45/STER,20151130,9Y201511,9*ELGIN LTD.,155000000,450000,001000000,26,74,5
599657,ELG155,1120C-45/STER,20151130,9Y201511,9*ELGIN LTD.,155000000,450000,001000000,26,74,5
599657,ELG155,29E/GF,20151130,9Y201511,9*ELGIN LTD.,155000007,150000,002000004,25,44,5
599657,ELG155,S11/GF,20151130,9Y201511,9*ELGIN LTD.,155000003,575000,001000002,12,74,5
599657,ELG155,S13COL/STER,20151130,9Y201511,9*ELGIN LTD.,155000003,875000,001000002,30,24,5
599657,ELG155,S13X/STER,20151130,9Y201511,9*ELGIN LTD.,155000003,575000,001000002,13,24,5
599657,ELG155,,20151130,9 201511,9*ELGIN LTD.,155000001,285000,000000000,00,04,5
599658,GOR230,,20151130,9 201511,9*S. D. GORDON JLRS. L,230000005,604000,000000000,00,04,5
599658,GOR230,6T56M/10K,20151130,9Y201511,9*S. D. GORDON JLRS. L,230000041,825000,001000025,19,44,5
599658,GOR230,,20151130,9 201511,9*S. D. GORDON JLRS. L,230000001,285000,000000000,00,04,5
599659,HAL210,,20151130,9 201511,9*A M HALL JLRS LTD.,210000000,752000,000000000,00,00,0
599659,HAL210,REPAIRS,20151130,9Y201511,9*A M HALL JLRS LTD.,210000004,500000,001000000,00,00,0
599659,HAL210,,20151130,9 201511,9*A M HALL JLRS LTD.,210000001,285000,000000000,00,00,0
599660,JEW330,,20151130,9 201511,9*THE JEWEL BOX,330000001,532000,000000000,00,00,0
599660,JEW330,CJ1462/STER,20151130,9Y201511,9*THE JEWEL BOX,330000010,500000,006000006,04,80,0
599660,JEW330,,20151130,9 201511,9*THE JEWEL BOX,330000001,285000,000000000,00,00,0
599661,MAR404,,20151130,9 201511,9*RINO MARTIN JLRS.,404000001,300000,000000000,00,00,0
599661,MAR404,TECHNICAL,20151130,9Y201511,9*RINO MARTIN JLRS.,404000010,000000,001000000,00,00,0
599662,MAR404,,20151130,9 201511,9*RINO MARTIN JLRS.,404000003,208000,000000000,00,02,4
599662,MAR404,SR91B/10K,20151130,9Y201511,9*RINO MARTIN JLRS.,404000022,825000,001000013,47,02,4
599662,MAR404,,20151130,9 201511,9*RINO MARTIN JLRS.,404000001,850000,000000000,00,02,4
599663,MIN360,,20151130,9 201511,9*MINI ACCESSORIES,360000001,238000,000000000,00,00,0
599663,MIN360,SR51B/STER,20151130,9Y201511,9*MINI ACCESSORIES,360000008,275000,001000004,47,70,0
599663,MIN360,,20151130,9 201511,9*MINI ACCESSORIES,360000001,250000,000000000,00,00,0
599664,PIR400,,20151130,9 201511,9*PIRATES COVE, JEWELS,400000000,278000,000000000,00,00,0
599664,PIR400,REPAIRS,20151130,9Y201511,9*PIRATES COVE, JEWELS,400000000,000000,001000000,00,00,0
599664,PIR400,,20151130,9 201511,9*PIRATES COVE, JEWELS,400000001,850000,000000000,00,00,0
599665,SAV464,,20151130,9 201511,9*SAVOY'S LTD.,466000001,115000,000000000,00,00,0
599665,SAV464,SR21B/STER,20151130,9Y201511,9*SAVOY'S LTD.,466000007,275000,001000004,47,70,0
599665,SAV464,SCHBRO1,20151130,9Y201511,9*SAVOY'S LTD.,466000000,000000,001000000,00,00,0
599665,SAV464,,20151130,9 201511,9*SAVOY'S LTD.,466000001,300000,000000000,00,00,0
599666,SUG050,,20151130,9 201511,9*SUGOLD,050000002,637000,000000000,00,04,5
599666,SUG050,C22/STER,20151130,9Y201511,9*SUGOLD,050000001,800000,001000001,10,84,5
599666,SUG050,C23/STER,20151130,9Y201511,9*SUGOLD,050000002,000000,001000001,23,04,5
599666,SUG050,BR4/STERB,20151130,9Y201511,9*SUGOLD,050000007,600000,002000004,66,84,5
599666,SUG050,BR5/STERB,20151130,9Y201511,9*SUGOLD,050000003,800000,001000002,33,44,5
599666,SUG050,BR6/STERB,20151130,9Y201511,9*SUGOLD,050000003,800000,001000002,33,44,5
599666,SUG050,,20151130,9 201511,9*SUGOLD,050000001,285000,000000000,00,04,5
599667,SWA494,,20151130,9 201511,9*SWANSON JEWELLERS,494000003,817000,000000000,00,04,1
599667,SWA494,C23/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,000000,001000001,23,04,1
599667,SWA494,C26/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,025000,001000001,23,84,1
599667,SWA494,C33/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,150000,001000001,31,54,1
599667,SWA494,CM12/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,550000,001000001,57,34,1
599667,SWA494,C72/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,550000,001000001,63,84,1
599667,SWA494,C72/STER,20151130,9Y201511,9*SWANSON JEWELLERS,494000002,550000,001000001,63,84,1
599667,SWA494,F2538/10K,20151130,9Y201511,9*SWANSON JEWELLERS,494000014,250000,001000008,17,04,1
599667,SWA494,,20151130,9 201511,9*SWANSON JEWELLERS,494000001,285000,000000000,00,04,1
599668,MCM362,,20151130,9 201511,9MC MISC.  (X),362000027,398000,000000000,00,00,0
599668,MCM362,S4M/10K,20151130,9Y201511,9MC MISC.  (X),362000210,750000,006000126,31,20,0
599669,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,370000015,145000,000000000,00,00,0
599669,CJG130,CJ-P/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,370000089,700000,039000051,48,00,0
599669,CJG130,CJ-P/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,370000018,900000,007000009,24,00,0
599669,CJG130,CJ-P/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,370000003,100000,001000001,32,00,0
599669,CJG130,CJ-P/STER,20151130,9Y201511,9THE CANADIAN JLRY. GR,370000003,500000,001000001,32,00,0
599669,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,370000001,300000,000000000,00,00,0
599670,CJG130,,20151130,9 201511,9THE CANADIAN JLRY. GR,370000004,176000,000000000,00,00,0
599670,CJG130,S41FL/10K,20151130,9Y201511,9THE CANADIAN JLRY. GR,370000032,125000,001000019,20,90,0
599671,CHM200,,20151130,9 201511,9CHARM JEWELLERY LTD.,124000005,756000,000000000,00,02,4
599671,CHM200,3TGA/10KB,20151130,9Y201511,9CHARM JEWELLERY LTD.,124000036,525000,001000021,90,62,4
599671,CHM200,,20151130,9 201511,9CHARM JEWELLERY LTD.,124000001,850000,000000000,00,02,4
599672,TRE530,,20151130,9 201511,9*TRES ORS JLRS.,530000006,643000,000000000,00,04,5
599672,TRE530,CS3/10K,20151130,9Y201511,9*TRES ORS JLRS.,530000039,325000,001000023,34,44,5
599672,TRE530,200L/10KY,20151130,9Y201511,9*TRES ORS JLRS.,530000009,925000,001000005,55,84,5
599672,TRE530,,20151130,9 201511,9*TRES ORS JLRS.,530000001,850000,000000000,00,04,5
599673,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,105000010,099000,000000000,00,07,2
599673,CJG130,5316M/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,105000043,225000,001000026,06,07,2
599673,CJG130,5440L/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,105000033,175000,001000019,84,97,2
599673,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,105000001,285000,000000000,00,07,2
599674,JEW265,,20151130,3 201511,3*THE JEWELLERY BOX,265000002,150000,000000000,00,04,1
599674,JEW265,S500RM/10KY,20151130,3Y201511,3*THE JEWELLERY BOX,265000015,250000,001000008,78,84,1
599674,JEW265,,20151130,3 201511,3*THE JEWELLERY BOX,265000001,285000,000000000,00,04,1
599675,JEW271,,20151130,3 201511,3*JLRY.BOX & GIFTWARE,271000000,663000,000000000,00,00,0
599675,JEW271,ENGRAVING,20151130,3Y201511,3*JLRY.BOX & GIFTWARE,271000000,000000,001000000,00,00,0
599675,JEW271,CLAS.MD.M/STER,20151130,3Y201511,3*JLRY.BOX & GIFTWARE,271000011,400000,001000005,78,90,0
599675,JEW271,,20151130,3 201511,3*JLRY.BOX & GIFTWARE,271000001,850000,000000000,00,00,0
599676,KNA292,,20151130,3 201511,3*KNAR,292000000,596000,000000000,00,00,0
599676,KNA292,29E/STERB,20151130,3Y201511,3*KNAR,292000003,300000,001000001,95,90,0
599676,KNA292,,20151130,3 201511,3*KNAR,292000001,285000,000000000,00,00,0
599677,MUR170,,20151130,3 201511,3*P.D. MURPHY LTD. #98,172000001,561000,000000000,00,00,0
599677,MUR170,FFCWM/STER,20151130,3Y201511,3*P.D. MURPHY LTD. #98,172000010,725000,001000005,80,40,0
599677,MUR170,,20151130,3 201511,3*P.D. MURPHY LTD. #98,172000001,285000,000000000,00,00,0
599678,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,370000003,908000,000000000,00,04,1
599678,CJG130,CS15/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,370000028,775000,001000016,39,94,1
599678,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,370000001,285000,000000000,00,04,1
599679,POR411,,20151130,3 201511,3PORT DOVER JEWELLERY,411000001,379000,000000000,00,00,0
599679,POR411,14WS/10K,20151130,3Y201511,3PORT DOVER JEWELLERY,411000004,500000,001000005,48,40,0
599679,POR411,C26B/STER,20151130,3Y201511,3PORT DOVER JEWELLERY,411000002,325000,001000001,42,80,0
599679,POR411,C50/STER,20151130,3Y201511,3PORT DOVER JEWELLERY,411000002,500000,001000001,53,80,0
599679,POR411,ENGRAVING,20151130,3Y201511,3PORT DOVER JEWELLERY,411000000,000000,001000000,00,00,0
599679,POR411,,20151130,3 201511,3PORT DOVER JEWELLERY,411000001,285000,000000000,00,00,0
599680,TUC503,,20151130,3 201511,3*J.R. TUCK & SON LTD.,503000004,506000,000000000,00,04,0
599680,TUC503,5440L/10K,20151130,3Y201511,3*J.R. TUCK & SON LTD.,503000033,375000,001000019,84,94,0
599680,TUC503,,20151130,3 201511,3*J.R. TUCK & SON LTD.,503000001,285000,000000000,00,04,0
599681,TOT100,,20151130,3 201511,3*TOTH LTD.,100000002,215000,000000000,00,04,1
599681,TOT100,3T18M/10KY,20151130,3Y201511,3*TOTH LTD.,100000015,750000,001000009,09,34,1
599681,TOT100,,20151130,3 201511,3*TOTH LTD.,100000001,285000,000000000,00,04,1
599682,HUX255,,20151130,3 201511,3*R.G HUXLEY JLRS. LTD,255000003,957000,000000000,00,04,1
599682,HUX255,200L/14KY,20151130,3Y201511,3*R.G HUXLEY JLRS. LTD,255000029,150000,002000016,74,44,1
599682,HUX255,,20151130,3 201511,3*R.G HUXLEY JLRS. LTD,255000001,285000,000000000,00,04,1
599683,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,517000001,880000,000000000,00,05,9
599683,CJG130,2276/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,517000014,700000,001000008,17,55,9
599683,CJG130,F2522/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,517000021,000000,001000007,84,45,9
599683,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,517000001,900000,000000000,00,05,9
599684,SWA494,,20151130,3 201511,3*SWANSON JEWELLERS,494000003,043000,000000000,00,04,1
599684,SWA494,C125/10K,20151130,3Y201511,3*SWANSON JEWELLERS,494000009,075000,001000004,98,34,1
599684,SWA494,200RL/14K,20151130,3Y201511,3*SWANSON JEWELLERS,494000013,050000,001000007,42,74,1
599684,SWA494,,20151130,3 201511,3*SWANSON JEWELLERS,494000001,285000,000000000,00,04,1
599685,MAR385,,20151130,3 201511,3STEVE MARSHMAN FINE J,385000004,945000,000000000,00,04,5
599685,MAR385,1TG/10KB,20151130,3Y201511,3STEVE MARSHMAN FINE J,385000036,750000,001000021,90,64,5
599685,MAR385,,20151130,3 201511,3STEVE MARSHMAN FINE J,385000001,285000,000000000,00,04,5
599686,RIC488,,20151130,3 201511,3*691381 ALBERTA LTD.,488000006,734000,000000000,00,05,9
599686,RIC488,ENGRAVING,20151130,3Y201511,3*691381 ALBERTA LTD.,488000000,000000,001000000,00,05,9
599686,RIC488,ENGRAVING,20151130,3Y201511,3*691381 ALBERTA LTD.,488000000,000000,001000000,00,05,9
599686,RIC488,ENGRAVING,20151130,3Y201511,3*691381 ALBERTA LTD.,488000000,000000,001000000,00,05,9
599686,RIC488,ENGRAVING,20151130,3Y201511,3*691381 ALBERTA LTD.,488000000,000000,001000000,00,05,9
599686,RIC488,ENGRAVING,20151130,3Y201511,3*691381 ALBERTA LTD.,488000000,000000,001000000,00,05,9
599686,RIC488,1930/10K,20151130,3Y201511,3*691381 ALBERTA LTD.,488000011,075000,001000006,21,95,9
599686,RIC488,2281/14K,20151130,3Y201511,3*691381 ALBERTA LTD.,488000033,550000,001000017,70,45,9
599686,RIC488,F138/10K,20151130,3Y201511,3*691381 ALBERTA LTD.,488000021,750000,001000012,79,95,9
599686,RIC488,CLAS.LG/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000012,600000,001000006,54,05,9
599686,RIC488,CLAS.LG/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000012,600000,001000006,54,05,9
599686,RIC488,CLAS.MD.M/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000011,400000,001000005,78,95,9
599686,RIC488,CLAS.MD.M/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000011,400000,001000005,78,95,9
599686,RIC488,CLAS.PET/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000009,200000,001000004,44,05,9
599686,RIC488,CLAS.PET/STER,20151130,3Y201511,3*691381 ALBERTA LTD.,488000009,200000,001000004,44,05,9
599686,RIC488,,20151130,3 201511,3*691381 ALBERTA LTD.,488000001,900000,000000000,00,05,9
599687,LON332,,20151130,3 201511,3LONDON LTD.,332000005,295000,000000000,00,02,4
599687,LON332,1120C-40/GF,20151130,3Y201511,3LONDON LTD.,332000000,800000,002000000,48,42,4
599687,LON332,1120C-40/STER,20151130,3Y201511,3LONDON LTD.,332000000,400000,001000000,24,22,4
599687,LON332,21/STER,20151130,3Y201511,3LONDON LTD.,332000003,350000,001000001,99,52,4
599687,LON332,L27/GF,20151130,3Y201511,3LONDON LTD.,332000006,700000,002000004,12,42,4
599687,LON332,BR4/STERB,20151130,3Y201511,3LONDON LTD.,332000003,800000,001000002,33,42,4
599687,LON332,BR5/STERB,20151130,3Y201511,3LONDON LTD.,332000007,600000,002000004,66,82,4
599687,LON332,1120C-40/GF,20151130,3Y201511,3LONDON LTD.,332000000,400000,001000000,24,22,4
599687,LON332,1120C-40/STER,20151130,3Y201511,3LONDON LTD.,332000000,800000,002000000,48,42,4
599687,LON332,1120C-40/STER,20151130,3Y201511,3LONDON LTD.,332000000,800000,002000000,48,42,4
599687,LON332,1120C-40/STER,20151130,3Y201511,3LONDON LTD.,332000000,400000,001000000,24,22,4
599687,LON332,30/STER,20151130,3Y201511,3LONDON LTD.,332000002,500000,002000001,52,62,4
599687,LON332,32/STER,20151130,3Y201511,3LONDON LTD.,332000002,500000,002000001,52,62,4
599687,LON332,98/GF,20151130,3Y201511,3LONDON LTD.,332000001,700000,001000001,04,52,4
599687,LON332,98/STER,20151130,3Y201511,3LONDON LTD.,332000001,700000,001000001,04,52,4
599687,LON332,,20151130,3 201511,3LONDON LTD.,332000001,850000,000000000,00,02,4
599688,PRA510,,20151130,3 201511,3*PRAIRIE GOLD & GIFTS,510000002,049000,000000000,00,05,9
599688,PRA510,F2547/10K,20151130,3Y201511,3*PRAIRIE GOLD & GIFTS,510000039,125000,001000011,71,75,9
599688,PRA510,,20151130,3 201511,3*PRAIRIE GOLD & GIFTS,510000001,850000,000000000,00,05,9
599689,CAR120,,20151130,3 201511,3*CARTERS JLRS LTD.,120000001,074000,000000000,00,03,9
599689,CAR120,1210/10K,20151130,3Y201511,3*CARTERS JLRS LTD.,120000019,625000,001000006,98,63,9
599689,CAR120,,20151130,3 201511,3*CARTERS JLRS LTD.,120000001,850000,000000000,00,03,9
599690,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,446000000,931000,000000000,00,00,0
599690,CJG130,4T18M/STER,20151130,3Y201511,3THE CANADIAN JLRY. GR,446000004,625000,001000002,66,80,0
599690,CJG130,INIT.LG/10K,20151130,3Y201511,3THE CANADIAN JLRY. GR,446000001,200000,001000000,73,40,0
599690,CJG130,,20151130,3 201511,3THE CANADIAN JLRY. GR,446000001,335000,000000000,00,00,0
599691,CJG130,,20151130,4 201511,4THE CANADIAN JLRY. GR,341000003,188000,000000000,00,02,4
599691,CJG130,RNA9/10K,20151130,4Y201511,4THE CANADIAN JLRY. GR,341000022,675000,001000013,37,42,4
599691,CJG130,,20151130,4 201511,4THE CANADIAN JLRY. GR,341000001,850000,000000000,00,02,4
599692,ALL160,,20151130,4 201511,4ALL PRECIOUS GEMS & G,160000011,348000,000000000,00,05,9
599692,ALL160,SB5298L/10K,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000034,550000,001000020,71,05,9
599692,ALL160,SB5298M/10K,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000043,225000,001000026,06,05,9
599692,ALL160,1120C-45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,450000,001000000,26,75,9
599692,ALL160,1120C-45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,450000,001000000,26,75,9
599692,ALL160,1120C-45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,450000,001000000,26,75,9
599692,ALL160,1120C-45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,450000,001000000,26,75,9
599692,ALL160,1120C-45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,450000,001000000,26,75,9
599692,ALL160,14F---45/GF,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,800000,001000000,49,35,9
599692,ALL160,14F---45/GF,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,800000,001000000,49,35,9
599692,ALL160,14F---45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,800000,001000000,49,35,9
599692,ALL160,14F---45/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000000,800000,001000000,49,35,9
599692,ALL160,8/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000005,200000,001000003,10,05,9
599692,ALL160,S10BCOL/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000003,875000,001000002,30,25,9
599692,ALL160,S10COL/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000003,875000,001000002,30,25,9
599692,ALL160,S13COL/STER,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000003,875000,001000002,30,25,9
599692,ALL160,S7C/GF,20151130,4Y201511,4ALL PRECIOUS GEMS & G,160000005,200000,001000003,10,65,9
